X,CashDesk,ApplicationEventHandlerIf,ApplicationEventHandlerImpl,CardReaderControllerEventHandlerIf,CardReaderControllerEventHandlerImpl,CardReader,CashBoxControllerEventHandlerIf,CashBoxControllerEventHandlerImpl,CashBox,GUIEventHandlerIf,GUIEventHandlerImpl,CashDeskGUI,LightDisplayControllerEventHandlerIf,LightDisplayControllerEventHandlerImpl,LightDisplayController,PrinterControllerEventHandlerIf,PrinterController,PrinterControllerEventHandlerImpl,ScannerControllerEventHandlerIf,ScannerController,ScannerControllerEventHandlerImpl,CoordinatorEventHandlerIf,Sale,Coordinator,CoordinatorEventHandlerImpl,CredidCardScanFailedEvent,InvalidCreditCardEvent,CashAmountEnteredEvent,CashBoxClosedEvent,CreditCardScannedEvent,SaleRegisteredEvent,PINEnteredEvent,SaleStartedEvent,CreditCardPaymentEnabledEvent,RunningTotalChangedEvent,AccountSaleEvent,CreditCardScanEvent,ExpressModeDisabledEvent,ProductBarcodeNotValidEvent,ChangeAmountCalculatedEvent,ProductBarcodeScanEnvent,ProductBarcodeScannedEvent,PaymentModeEvent,SaleSuccessEvent,SaleFinishedEvent,CreditCardScanFailedEvent,ExpressModeEnabledEvent,Bank,TransactionID,BankImpl,ApplicationFactory,OptimisationSolverIf,ProductDispatcherIf,AmplStarter,ProductDispatcher,StoreTO,ReportingIf,EnterpriseTO,ReportTO,ReportingImpl,CashDeskConnectorIf,NoSuchProductException,ProductNotAvailableException,ProductMovementTO,StoreWithEnterpriseTO,StoreIf,SupplierTO,OrderEntryTO,ComplexOrderEntryTO,ProductWithStockItemTO,SaleTO,ProductWithSupplierAndStockItemTO,OrderTO,ProductTO,ProductAmountTO,StockItemTO,ProductWithSupplierTO,ComplexOrderTO,StoreImpl,FillTransferObjects,RmiRegistry,DataIf,DataIfFactory,Product,TradingEnterprise,ProductSupplier,EnterpriseQueryIf,EnterpriseQueryImpl,DataImpl,PersistenceIf,PersistenceContext,TransactionContext,TransactionContextImpl,PersistenceImpl,PersistenceContextImpl,StoreQueryIf,StockItem,ProductOrder,OrderEntry,Store,StoreQueryImpl,StoreQueryImplTest,FillDB,MTDeliveryReport,Connector,Reporting,EnterpriseStockReport,StoreStockReport,ProductSupplierTableModel,StoreDescr,RefreshButton,ProductSupplierOrderTableModel,RolledInPanel,Refreshable,ProductOrderDisplay,OrderButton,Connector,ProductStockItemTableModel,ProductSupplierStockItemTableModel,Store
Change,0.6749999999999999,0.4022222222222222,0.4012345679012346,0.5764705882352941,0.575,0.64,0.4790322580645161,0.4772727272727273,0.5785714285714285,0.0,0.0,0.1,0.2962962962962963,0.2953216374269006,0.30808080808080807,0.4659498207885305,0.48366013071895425,0.4646464646464647,0.5985663082437276,0.6339869281045751,0.5959595959595959,0.524,0.611111111111111,0.5545454545454546,0.5222222222222223,0.524,0.0,0.4909090909090909,0.5,0.5272727272727273,0.44152046783625726,0.48888888888888893,0.4861111111111111,0.5206896551724137,0.47222222222222215,0.45138888888888884,0.531578947368421,0.40277777777777773,0.0,0.8444444444444446,0.0,0.0,0.45138888888888884,0.4861111111111111,0.4477124183006536,0.524,0.4033816425120773,0.611111111111111,0.49572649572649574,0.5277777777777778,0.40740740740740744,0.0,0.0,0.0,0.0,0.4365079365079365,0.0,0.5,0.0,0.0,0.5881578947368421,0.0,0.0,0.0,0.4047619047619047,0.4365079365079365,0.4222222222222222,0.3333333333333333,0.531578947368421,0.0,0.5555555555555555,0.0,0.4365079365079365,0.0,0.0,0.5050505050505051,0.0,0.5428571428571429,0.4259259259259259,0.0,0.3383838383838384,0.4444444444444444,0.41452991452991456,0.0,0.6339869281045751,0.0,0.48366013071895425,0.4795321637426901,0.4305555555555555,0.41452991452991456,0.40740740740740744,0.48148148148148145,0.47474747474747475,0.41111111111111115,0.40404040404040403,0.4166666666666667,0.5185185185185185,0.0,0.3444444444444444,0.45555555555555555,0.41269841269841273,0.40740740740740744,0.0,0.40972222222222227,0.6499999999999999,0.0,0.4761904761904762,0.40972222222222227,0.0,0.4222222222222222,0.41452991452991456,0.0,0.0,0.41919191919191917,0.0,0.41919191919191917,0.6499999999999999,0.0,0.0,0.45555555555555555
Client,0.575,0.54,0.5370370370370371,0.5176470588235293,0.5166666666666666,0.5599999999999999,0.45967741935483875,0.4590909090909091,0.4928571428571429,0.6339869281045751,0.6257309941520468,0.5545454545454546,0.5277777777777778,0.5263157894736842,0.5454545454545454,0.5152329749103942,0.5506535947712418,0.5126262626262627,0.4211469534050179,0.4477124183006536,0.41919191919191917,0.648,0.611111111111111,0.7090909090909091,0.6444444444444445,0.486,0.4343434343434343,0.1,0.4666666666666667,0.5795454545454545,0.0,0.5611111111111111,0.5625,0.5663793103448276,0.4305555555555555,0.5625,0.5881578947368421,0.40277777777777773,0.4012345679012346,0.4833333333333333,0.40277777777777773,0.40170940170940167,0.5625,0.4861111111111111,0.5506535947712418,0.573,0.4033816425120773,0.47222222222222215,0.49572649572649574,0.3611111111111111,0.5555555555555555,0.3111111111111111,0.4064327485380117,0.5050505050505051,0.40849673202614384,0.5396825396825397,0.0,0.5833333333333334,0.5277777777777778,0.0,0.531578947368421,0.40404040404040403,0.30158730158730157,0.40849673202614384,0.0,0.0,0.6888888888888888,0.5833333333333334,0.5973684210526317,0.40404040404040403,0.6666666666666666,0.398989898989899,0.5396825396825397,0.4259259259259259,0.41111111111111115,0.0,0.4047619047619047,0.6142857142857143,0.0,0.4590643274853801,0.5909090909090909,0.38888888888888884,0.32905982905982906,0.4365079365079365,0.0,0.41111111111111115,0.5588235294117647,0.5526315789473685,0.3611111111111111,0.0,0.0,0.48148148148148145,0.47474747474747475,0.0,0.0,0.0,0.0,0.4166666666666667,0.6,0.45555555555555555,0.0,0.0,0.38888888888888884,0.0,0.6583333333333333,0.0,0.5476190476190476,0.4861111111111111,0.4022222222222222,0.0,0.0,0.39999999999999997,0.0,0.41919191919191917,0.4064327485380117,0.5050505050505051,0.6583333333333333,0.40170940170940167,0.3986928104575163,0.45555555555555555
Customer,0.625,0.0,0.0,0.4389705882352941,0.4375,0.5025000000000001,0.5887096774193548,0.5863636363636363,0.6410714285714285,0.406045751633987,0.39985380116959063,0.5943181818181817,0.0,0.0,0.0,0.4596774193548387,0.4950980392156863,0.457070707070707,0.4620967741935484,0.5063725490196078,0.4588383838383838,0.1,0.0,0.1,0.1,0.5485,0.28030303030303033,0.5956818181818182,0.1,0.5295454545454545,0.5109649122807017,0.4138888888888889,0.5,0.5163793103448276,0.5,0.0,0.5381578947368422,0.4777777777777778,0.0,0.5194444444444445,0.0,0.0,0.4166666666666667,0.40972222222222215,0.45588235294117646,0.523,0.48079710144927534,0.0,0.0,0.4166666666666667,0.0,0.48333333333333334,0.0,0.5598484848484849,0.0,0.0,0.0,0.5416666666666666,0.0,0.4358974358974359,0.1,0.48409090909090907,0.0,0.0,0.5543650793650794,0.0,0.0,0.4444444444444444,0.6664473684210527,0.0,0.6388888888888888,0.0,0.5238095238095238,0.0,0.0,0.5984848484848485,0.0,0.6946428571428571,0.75,0.39985380116959063,0.0,0.4305555555555555,0.4679487179487179,0.4900793650793651,0.5171568627450981,0.0,0.5171568627450981,0.5109649122807017,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388888888888888,0.0,0.4666666666666666,0.7666666666666666,0.0,0.0,0.0,0.0,0.6941666666666667,0.0,0.5059523809523809,0.5791666666666667,0.0,0.6416666666666667,0.42414529914529914,0.0,0.4679487179487179,0.43813131313131315,0.0,0.0,0.6941666666666667,0.0,0.0,0.7666666666666666
Desk,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.4274193548387097,0.42676767676767674,0.46428571428571425,0.4362745098039216,0.43421052631578944,0.44696969696969696,0.0,0.0,0.0,0.0,0.0,0.0,0.4274193548387097,0.4362745098039216,0.42676767676767674,0.0,0.5,0.0,0.0,0.0,0.0,0.4318181818181818,0.4351851851851852,0.0,0.3684210526315789,0.4388888888888889,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.37254901960784315,0.0,0.0,0.5,0.4423076923076923,0.4583333333333333,0.0,0.0,0.0,0.44696969696969696,0.0,0.0,0.44696969696969696,0.4444444444444444,0.4583333333333333,0.4423076923076923,0.43421052631578944,0.4318181818181818,0.0,0.0,0.0,0.0,0.45,0.5555555555555555,0.0,0.0,0.4444444444444444,0.0,0.5952380952380952,0.0,0.0,0.5606060606060607,0.0,0.0,0.0,0.0,0.0,0.5249999999999999,0.4980769230769231,0.0,0.0,0.0,0.4362745098039216,0.43421052631578944,0.5125,0.5512820512820512,0.5370370370370371,0.4351851851851852,0.4318181818181818,0.5444444444444444,0.5303030303030303,0.0,0.5740740740740741,0.0,0.5666666666666667,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.4537037037037037,0.43253968253968256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5606060606060607,0.0,0.0,0.0,0.0
Display,0.5119047619047619,0.49380952380952375,0.4898589065255732,0.4481792717086835,0.44708994708994715,0.49523809523809526,0.0,0.0,0.0,0.0,0.0,0.48917748917748916,0.0,0.0,0.0,0.2834101382488479,0.3011204481792717,0.28210678210678214,0.4500768049155146,0.4677871148459383,0.44877344877344877,0.0,0.5952380952380952,0.0,0.0,0.5161904761904762,0.41053391053391053,0.4588744588744589,0.4656084656084656,0.5216450216450216,0.0,0.3063492063492063,0.5386904761904762,0.5106732348111659,0.3948412698412698,0.40178571428571425,0.5288220551378445,0.2896825396825397,0.4021164021164021,0.39329805996472667,0.4067460317460318,0.4035409035409035,0.0,0.0,0.5350140056022409,0.5161904761904762,0.29089026915113875,0.0,0.3131868131868132,0.0,0.5145502645502645,0.0,0.29699248120300753,0.5616883116883117,0.3011204481792717,0.42857142857142855,0.41125541125541126,0.4087301587301588,0.4226190476190476,0.40659340659340665,0.46365914786967416,0.4588744588744589,0.2857142857142857,0.3011204481792717,0.3968253968253968,0.0,0.0,0.48412698412698413,0.46365914786967416,0.2922077922077922,0.0,0.28210678210678214,0.42857142857142855,0.335978835978836,0.4317460317460317,0.0,0.29365079365079366,0.4761904761904762,0.0,0.5288220551378445,0.0,0.5785714285714285,0.4978021978021978,0.35714285714285715,0.4239028944911298,0.3063492063492063,0.4005602240896358,0.3984962406015038,0.6817857142857143,0.442002442002442,0.42063492063492064,0.2989417989417989,0.2922077922077922,0.4317460317460317,0.41053391053391053,0.48412698412698413,0.0,0.31746031746031744,0.49523809523809526,0.44761904761904764,0.4761904761904762,0.4656084656084656,0.0,0.0,0.0,0.41798941798941797,0.3968253968253968,0.40178571428571425,0.28857142857142853,0.4142857142857143,0.40659340659340665,0.2841269841269841,0.0,0.48917748917748916,0.29699248120300753,0.41125541125541126,0.0,0.2875457875457876,0.2815126050420168,0.44761904761904764
HaveTo,0.5138888888888888,0.0,0.0,0.4640522875816993,0.46296296296296297,0.5111111111111111,0.4211469534050179,0.41919191919191917,0.5317460317460317,0.4477124183006536,0.44152046783625726,0.47979797979797983,0.46296296296296297,0.4619883040935672,0.47474747474747475,0.4211469534050179,0.4477124183006536,0.41919191919191917,0.532258064516129,0.5588235294117647,0.5303030303030303,0.0,0.611111111111111,0.0,0.0,0.4022222222222222,0.30808080808080807,0.4343434343434343,0.4444444444444444,0.47474747474747475,0.4795321637426901,0.48888888888888893,0.5625,0.46743295019157083,0.47222222222222215,0.45138888888888884,0.4795321637426901,0.47222222222222215,0.30246913580246915,0.6049382716049383,0.3055555555555555,0.3034188034188034,0.6388888888888888,0.4861111111111111,0.48366013071895425,0.4711111111111111,0.4734299516908213,0.47222222222222215,0.0,0.4305555555555555,0.0,0.4055555555555556,0.3128654970760234,0.5050505050505051,0.31699346405228757,0.5317460317460317,0.47979797979797983,0.5,0.5138888888888888,0.46581196581196577,0.0,0.40404040404040403,0.30158730158730157,0.31699346405228757,0.43650793650793646,0.5317460317460317,0.0,0.5,0.4795321637426901,0.30808080808080807,0.7777777777777777,0.29797979797979796,0.6428571428571429,0.35185185185185186,0.32222222222222224,0.0,0.30952380952380953,0.4920634920634921,0.5,0.4064327485380117,0.0,0.5555555555555555,0.49572649572649574,0.373015873015873,0.48366013071895425,0.32222222222222224,0.48366013071895425,0.4795321637426901,0.5277777777777778,0.49572649572649574,0.48148148148148145,0.0,0.0,0.48888888888888893,0.47474747474747475,0.47222222222222215,0.0,0.3333333333333333,0.5111111111111111,0.0,0.4603174603174603,0.4444444444444444,0.0,0.0,0.611111111111111,0.5,0.4761904761904762,0.45138888888888884,0.30444444444444446,0.48888888888888893,0.41452991452991456,0.3,0.0,0.41919191919191917,0.3128654970760234,0.0,0.611111111111111,0.3034188034188034,0.2973856209150327,0.0
Incoming,0.4166666666666667,0.5533333333333333,0.5493827160493827,0.3848039215686274,0.38425925925925924,0.4083333333333334,0.4905913978494623,0.4886363636363636,0.5119047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5533333333333333,0.0,0.6212121212121212,0.5493827160493827,0.27666666666666667,0.2,0.4772727272727273,0.4537037037037037,0.28030303030303033,0.2850877192982456,0.525,0.0,0.27298850574712646,0.0,0.40972222222222215,0.2850877192982456,0.0,0.27469135802469136,0.0,0.27777777777777773,0.2756410256410256,0.0,0.3958333333333333,0.0,0.27666666666666667,0.0,0.4583333333333333,0.6025641025641025,0.47222222222222215,0.5740740740740741,0.0,0.39985380116959063,0.4053030303030303,0.406045751633987,0.4226190476190476,0.6212121212121212,0.47222222222222215,0.4166666666666667,0.6025641025641025,0.45175438596491224,0.3926767676767677,0.3829365079365079,0.406045751633987,0.5059523809523809,0.5119047619047619,0.4083333333333334,0.47222222222222215,0.5109649122807017,0.3926767676767677,0.4305555555555555,0.37752525252525254,0.4226190476190476,0.32407407407407407,0.0,0.4545454545454546,0.39484126984126977,0.5297619047619048,0.4583333333333333,0.45175438596491224,0.4545454545454546,0.4305555555555555,0.4006410256410256,0.3452380952380952,0.4950980392156863,0.29444444444444445,0.45588235294117646,0.45175438596491224,0.5,0.4679487179487179,0.4537037037037037,0.5740740740740741,0.5606060606060607,0.4611111111111111,0.44696969696969696,0.0,0.48148148148148145,0.3055555555555555,0.48333333333333334,0.44166666666666665,0.0,0.0,0.4305555555555555,0.4583333333333333,0.5648148148148148,0.6481481481481481,0.44841269841269843,0.3958333333333333,0.27666666666666667,0.4083333333333334,0.0,0.2722222222222222,0.5352564102564102,0.0,0.2850877192982456,0.4772727272727273,0.5648148148148148,0.2756410256410256,0.2696078431372549,0.44166666666666665
Inventory,0.41203703703703703,0.48444444444444446,0.48148148148148145,0.0,0.0,0.3074074074074074,0.0,0.0,0.41798941798941797,0.5498910675381264,0.5395711500974659,0.4006734006734007,0.47222222222222215,0.47076023391812866,0.4898989898989899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4537037037037037,0.0,0.0,0.3733333333333333,0.6794612794612794,0.37878787878787873,0.3888888888888889,0.45875420875420875,0.3859649122807018,0.6888888888888888,0.5069444444444444,0.509323116219668,0.5212962962962964,0.3958333333333333,0.46832358674463936,0.375,0.3703703703703704,0.48148148148148145,0.375,0.3717948717948718,0.48148148148148145,0.3912037037037037,0.0,0.45148148148148143,0.3768115942028985,0.4537037037037037,0.5213675213675214,0.32407407407407407,0.5,0.3833333333333333,0.27582846003898637,0.468013468013468,0.27995642701525053,0.0,0.5367003367003367,0.0,0.5648148148148148,0.5133903133903134,0.442495126705653,0.37878787878787873,0.36904761904761907,0.27995642701525053,0.3783068783068783,0.0,0.0,0.0,0.49707602339181284,0.27104377104377103,0.611111111111111,0.260942760942761,0.5886243386243386,0.3148148148148148,0.28518518518518515,0.0,0.2724867724867725,0.5158730158730158,0.0,0.46832358674463936,0.6033670033670034,0.0,0.58005698005698,0.0,0.6732026143790849,0.28518518518518515,0.47657952069716775,0.46832358674463936,0.32407407407407407,0.0,0.0,0.5,0.4898989898989899,0.0,0.0,0.5240740740740741,0.0,0.4166666666666667,0.6185185185185186,0.43703703703703706,0.5042328042328043,0.4777777777777778,0.4259259259259259,0.0,0.7222222222222222,0.5703703703703704,0.46164021164021163,0.39814814814814814,0.26740740740740737,0.4481481481481482,0.0,0.26296296296296295,0.0,0.468013468013468,0.3859649122807018,0.5193602693602694,0.7222222222222222,0.2663817663817664,0.26034858387799564,0.43703703703703706
InventoryExpress,0.3958333333333333,0.0,0.0,0.4534313725490196,0.4490740740740741,0.4666666666666666,0.46102150537634407,0.45580808080808083,0.0,0.6602668845315903,0.650438596491228,0.38446969696969696,0.0,0.0,0.0,0.5158602150537633,0.5491557734204793,0.5093434343434343,0.5064964157706093,0.5318627450980392,0.5006313131313131,0.5297222222222222,0.4375,0.529040404040404,0.5208333333333334,0.0,0.708186026936027,0.49621212121212127,0.4583333333333333,0.0,0.5153508771929824,0.6361111111111111,0.5416666666666666,0.5131704980842912,0.5277777777777778,0.5297619047619048,0.0,0.0,0.0,0.47685185185185186,0.43353174603174605,0.42605311355311354,0.5297619047619048,0.47500000000000003,0.4648692810457516,0.0,0.0,0.4375,0.4323717948717949,0.0,0.4583333333333333,0.4666666666666666,0.5153508771929824,0.537878787878788,0.5318627450980392,0.0,0.0,0.0,0.5,0.5634157509157509,0.0,0.537878787878788,0.0,0.0,0.6158910533910533,0.0,0.5375,0.5555555555555555,0.0,0.38257575757575757,0.5625,0.5006313131313131,0.5238095238095238,0.2824074074074074,0.33888888888888885,0.37121212121212127,0.501984126984127,0.0,0.0,0.5837719298245614,0.529040404040404,0.0,0.49903846153846154,0.0,0.6569741532976826,0.539484126984127,0.6569741532976826,0.6342703349282296,0.0,0.5634157509157509,0.5935185185185184,0.5648148148148148,0.0,0.5527777777777777,0.0,0.5307539682539683,0.0,0.44305555555555554,0.0,0.42083333333333334,0.5238095238095238,0.5935185185185184,0.40972222222222227,0.6704545454545454,0.625,0.4893518518518518,0.6626984126984127,0.0,0.4816666666666667,0.5472222222222222,0.4323717948717949,0.46388888888888885,0.0,0.537878787878788,0.4591165413533835,0.0,0.625,0.42414529914529914,0.0,0.42083333333333334
InventoryOf,0.4053030303030303,0.0,0.0,0.0,0.0,0.29393939393939394,0.40527859237536656,0.402020202020202,0.41125541125541126,0.0,0.0,0.393939393939394,0.49158249158249157,0.48963317384370014,0.5151515151515151,0.5784457478005866,0.6492869875222816,0.5732323232323232,0.5254852674207513,0.5874713521772345,0.5209235209235209,0.48404040404040405,0.44696969696969696,0.5858585858585857,0.4781144781144781,0.42454545454545456,0.30000000000000004,0.35858585858585856,0.43097643097643096,0.4318181818181818,0.3657628920786815,0.6484848484848484,0.48674242424242425,0.4756530825496343,0.48762626262626263,0.37563131313131315,0.4413875598086124,0.35479797979797983,0.4205948372615039,0.0,0.42676767676767674,0.4224941724941725,0.0,0.38446969696969696,0.0,0.48484848484848486,0.35660957400087834,0.44696969696969696,0.47377622377622375,0.3106060606060606,0.0,0.4378787878787879,0.0,0.0,0.0,0.0,0.0,0.4904040404040404,0.6265151515151516,0.0,0.0,0.5151515151515151,0.0,0.0,0.0,0.0,0.5848484848484848,0.0,0.35805422647527907,0.0,0.5909090909090909,0.0,0.5616883116883117,0.42424242424242414,0.0,0.503030303030303,0.0,0.38311688311688313,0.0,0.5093035619351408,0.5696969696969697,0.0,0.5023310023310024,0.0,0.5216874628639334,0.0,0.0,0.0,0.3106060606060606,0.5578865578865578,0.5151515151515151,0.5107744107744108,0.49393939393939396,0.46262626262626255,0.494949494949495,0.5707070707070706,0.0,0.398989898989899,0.0,0.43030303030303035,0.47056277056277057,0.4441077441077441,0.41919191919191917,0.5960497835497836,0.0,0.5367003367003367,0.4975468975468975,0.45568181818181824,0.0,0.4212121212121212,0.47377622377622375,0.3464646464646464,0.0,0.4545454545454546,0.35805422647527907,0.503030303030303,0.0,0.0,0.0,0.43030303030303035
InventoryThan,0.4006410256410256,0.5617948717948719,0.5538936372269706,0.3793363499245852,0.37606837606837606,0.3991452991452991,0.0,0.0,0.40659340659340665,0.0,0.0,0.3892773892773893,0.48239723239723237,0.4789859263543474,0.5236430236430237,0.49948304383788256,0.5703242835595778,0.49426961926961926,0.49285123478671866,0.5548373195432018,0.4882894882894883,0.535954415954416,0.4423076923076923,0.5023310023310024,0.527065527065527,0.4615384615384615,0.6998834498834499,0.476023976023976,0.0,0.5225330225330226,0.0,0.6745726495726495,0.5566239316239316,0.0,0.0,0.0,0.5368870895186685,0.40811965811965817,0.0,0.4501424501424502,0.4643162393162393,0.45897435897435895,0.5157967032967034,0.36164529914529914,0.0,0.5116239316239316,0.4006688963210703,0.4423076923076923,0.5494505494505494,0.30128205128205127,0.5427350427350427,0.476068376068376,0.48133153396311296,0.0,0.4937154348919055,0.0,0.0,0.0,0.6032051282051282,0.5299145299145299,0.0,0.47062937062937066,0.4474969474969475,0.0,0.4987789987789988,0.0,0.5615384615384615,0.6120268620268621,0.41592442645074224,0.47062937062937066,0.576923076923077,0.4453768453768454,0.543040293040293,0.4102564102564103,0.5094017094017094,0.47972027972027975,0.4742368742368743,0.4478021978021978,0.0,0.0,0.5463869463869464,0.0,0.5494505494505494,0.0,0.5548373195432018,0.36581196581196584,0.0,0.0,0.30128205128205127,0.4564102564102564,0.5616096866096866,0.5616096866096866,0.5346736596736598,0.4393162393162393,0.5346736596736598,0.46709401709401704,0.0,0.0,0.0,0.4256410256410256,0.4472527472527473,0.4871794871794872,0.41452991452991456,0.0,0.6538461538461539,0.5133903133903134,0.0,0.4323717948717949,0.4615384615384615,0.40256410256410263,0.5970695970695971,0.33247863247863246,0.0,0.5571095571095571,0.0,0.5578865578865578,0.6538461538461539,0.45897435897435895,0.0,0.4256410256410256
Larger,0.5277777777777778,0.30444444444444446,0.30246913580246915,0.511437908496732,0.5092592592592592,0.6055555555555555,0.3996415770609319,0.398989898989899,0.4365079365079365,0.48366013071895425,0.4795321637426901,0.5050505050505051,0.5166666666666666,0.5157894736842105,0.5272727272727273,0.532258064516129,0.5588235294117647,0.5303030303030303,0.532258064516129,0.5588235294117647,0.5303030303030303,0.4022222222222222,0.6388888888888888,0.41919191919191917,0.4012345679012346,0.54,0.0,0.40404040404040403,0.40740740740740744,0.5454545454545454,0.5654970760233918,0.48888888888888893,0.5555555555555555,0.5344827586206896,0.47222222222222215,0.40972222222222227,0.5526315789473685,0.47222222222222215,0.0,0.5370370370370371,0.0,0.0,0.4861111111111111,0.45138888888888884,0.4477124183006536,0.54,0.4734299516908213,0.47222222222222215,0.32905982905982906,0.4305555555555555,0.3148148148148148,0.0,0.4064327485380117,0.47979797979797983,0.40849673202614384,0.5396825396825397,0.5909090909090909,0.47222222222222215,0.625,0.576923076923077,0.4795321637426901,0.40404040404040403,0.40079365079365076,0.40849673202614384,0.4761904761904762,0.5396825396825397,0.0,0.5833333333333334,0.0,0.40404040404040403,0.5555555555555555,0.398989898989899,0.6428571428571429,0.4259259259259259,0.41111111111111115,0.41919191919191917,0.4047619047619047,0.0,0.5185185185185185,0.4795321637426901,0.5934343434343434,0.4444444444444444,0.41452991452991456,0.4365079365079365,0.5506535947712418,0.41111111111111115,0.4477124183006536,0.44152046783625726,0.4305555555555555,0.32905982905982906,0.3148148148148148,0.3148148148148148,0.30808080808080807,0.32222222222222224,0.30808080808080807,0.5833333333333334,0.4259259259259259,0.5,0.6,0.5777777777777778,0.5714285714285715,0.5555555555555555,0.4444444444444444,0.0,0.5185185185185185,0.611111111111111,0.43650793650793646,0.4861111111111111,0.4022222222222222,0.0,0.576923076923077,0.39999999999999997,0.46581196581196577,0.5909090909090909,0.4795321637426901,0.5909090909090909,0.5185185185185185,0.40170940170940167,0.3986928104575163,0.5777777777777778
Light,0.44166666666666665,0.0,0.0,0.0,0.0,0.0,0.41075268817204297,0.4101010101010101,0.44761904761904764,0.0,0.0,0.43030303030303035,0.8277777777777777,0.8263157894736843,0.8454545454545456,0.48817204301075273,0.5058823529411764,0.4868686868686869,0.0,0.0,0.0,0.0,0.48333333333333334,0.0,0.0,0.0,0.4151515151515152,0.4151515151515152,0.4185185185185185,0.0,0.4175438596491228,0.5111111111111111,0.5083333333333333,0.0,0.0,0.42083333333333334,0.0,0.0,0.41234567901234565,0.32469135802469135,0.4138888888888889,0.41282051282051285,0.42083333333333334,0.42083333333333334,0.4196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4175438596491228,0.0,0.4196078431372549,0.44761904761904764,0.43030303030303035,0.42777777777777776,0.44166666666666665,0.4256410256410256,0.4175438596491228,0.4151515151515152,0.41190476190476194,0.4196078431372549,0.4158730158730159,0.0,0.0,0.0,0.0,0.4151515151515152,0.5777777777777778,0.4101010101010101,0.44761904761904764,0.43703703703703706,0.4222222222222222,0.43030303030303035,0.4158730158730159,0.0,0.0,0.47485380116959064,0.0,0.0,0.0,0.44761904761904764,0.0,0.4222222222222222,0.4196078431372549,0.4175438596491228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43703703703703706,0.42777777777777776,0.0,0.0,0.0,0.0,0.41111111111111115,0.0,0.43703703703703706,0.43703703703703706,0.4158730158730159,0.42083333333333334,0.41333333333333333,0.0,0.0,0.41111111111111115,0.4256410256410256,0.0,0.4175438596491228,0.0,0.43703703703703706,0.41282051282051285,0.4098039215686275,0.0
LightDisplay,0.5416666666666666,0.41333333333333333,0.40740740740740744,0.0,0.0,0.45555555555555555,0.40412186379928317,0.40151515151515155,0.4087301587301588,0.5221755368814193,0.5077276524644946,0.0,0.8666666666666666,0.8631578947368421,0.9090909090909091,0.4489247311827957,0.4754901960784314,0.44696969696969696,0.0,0.0,0.0,0.3311111111111111,0.4444444444444444,0.398989898989899,0.32716049382716045,0.3311111111111111,0.41464646464646465,0.3383838383838384,0.0,0.41464646464646465,0.4266081871345029,0.48333333333333334,0.44305555555555554,0.4578544061302681,0.47500000000000003,0.4444444444444444,0.4266081871345029,0.0,0.34259259259259256,0.0,0.0,0.0,0.4305555555555555,0.4305555555555555,0.5065359477124183,0.4055555555555556,0.4113526570048309,0.0,0.0,0.5416666666666666,0.5145502645502645,0.0,0.5497076023391813,0.0,0.562091503267974,0.4087301587301588,0.398989898989899,0.38888888888888884,0.40277777777777773,0.5427350427350427,0.35818713450292394,0.3383838383838384,0.0,0.26143790849673204,0.0,0.48412698412698413,0.41111111111111115,0.38888888888888884,0.43128654970760233,0.0,0.5,0.0,0.31746031746031744,0.2962962962962963,0.37222222222222223,0.2828282828282828,0.0,0.376984126984127,0.5092592592592592,0.4385964912280702,0.6262626262626263,0.3333333333333333,0.5337606837606838,0.31746031746031744,0.4369281045751634,0.4666666666666666,0.4369281045751634,0.4266081871345029,0.0,0.3803418803418803,0.3611111111111111,0.4351851851851852,0.4217171717171717,0.5222222222222223,0.351010101010101,0.0,0.2962962962962963,0.27777777777777773,0.4055555555555556,0.0,0.0,0.0,0.47222222222222215,0.4583333333333333,0.39814814814814814,0.46296296296296297,0.3412698412698412,0.4791666666666667,0.4782539682539683,0.5166666666666667,0.38247863247863245,0.39999999999999997,0.5982905982905983,0.398989898989899,0.0,0.2828282828282828,0.39814814814814814,0.0,0.39215686274509803,0.0
